module,type,name,res_id,src,value,comments
web,code,addons/web/static/src/js/fields/relational_fields.js,2889,Selection,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,3022,Radio,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,3151,Badges,,openerp-web
web,code,addons/web/static/src/js/fields/signature.js,18,Signature,,openerp-web
web,code,addons/web/static/src/js/fields/signature.js,87,SIGNATURE,,openerp-web
web,code,addons/web/static/src/js/fields/signature.js,113,Could not display the selected image,,openerp-web
web,code,addons/web/static/src/js/fields/special_fields.js,96,"Timezone Mismatch : This timezone is different from that of your browser.
Please, set the same timezone as your browser's to avoid time discrepancies in your system.",,openerp-web
web,code,addons/web/static/src/js/fields/special_fields.js,105,Set a timezone on your user,,openerp-web
web,code,addons/web/static/src/js/fields/special_fields.js,198,Wrap raw html within an iframe,,openerp-web
web,code,addons/web/static/src/js/fields/upgrade_fields.js,69,Upgrade now,,openerp-web
web,code,addons/web/static/src/js/fields/upgrade_fields.js,75,Cancel,,openerp-web
web,code,addons/web/static/src/js/fields/upgrade_fields.js,86,Odoo Enterprise,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,93,MailDeliveryException,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,94,Access Denied,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,95,Access Error,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,96,Missing Record,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,97,User Error,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,98,Validation Error,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,99,Warning,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,126,Odoo Client Error,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,127,Unknown CORS error,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,128,An unknown CORS error occured. The error probably originates from a JavaScript file served from a different origin. (Opening your browser console might give you a hint on the error.),,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,138,Odoo Client Error,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,140,Traceback:,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,161,Odoo Client Error,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,163,Traceback:,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,240,Something went wrong !,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,255,Odoo Error,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,269,Copied !,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,272,Error,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,297,Odoo Client Error,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,355,Odoo Warning,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,365,Cancel,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,379,Odoo Session Expired,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,380,Your Odoo session expired. The current page is about to be refreshed.,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,384,Ok,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,400,Request timeout,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,401,The operation was interrupted. This usually means that the current operation is taking too much time.,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,55,Select a view,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,84,JS Tests,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,95,JS Mobile Tests,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,165,View Fields,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,177,Manage Filters,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,198,Model Record Rules,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,211,Model Access,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,259,No attachment available,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,264,Manage Attachments,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,278,No metadata available,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,294,Metadata (%s),,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,394,Set Default,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,396,Close,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,397,Save default,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,433,Fields View Get,,openerp-web
web,code,addons/web/static/src/js/views/action_model.js,129,or,,openerp-web
web,code,addons/web/static/src/js/views/file_upload_mixin.js,83,%s Files,,openerp-web
web,code,addons/web/static/src/js/views/file_upload_mixin.js,226,message: %s,,openerp-web
web,code,addons/web/static/src/js/views/file_upload_progress_bar.js,34,Upload cancelled,,openerp-web
web,code,addons/web/static/src/js/views/file_upload_progress_bar.js,64,Do you really want to cancel the upload of %s?,,openerp-web
web,code,addons/web/static/src/js/views/file_upload_progress_card.js,40,Processing...,,openerp-web
web,code,addons/web/static/src/js/views/file_upload_progress_card.js,44,Uploading... (%s%%),,openerp-web
web,code,addons/web/static/src/js/views/file_upload_progress_card.js,45,(%s/%sMb),,openerp-web
web,code,addons/web/static/src/js/views/search_panel_model_extension.js,444,All,,openerp-web
web,code,addons/web/static/src/js/views/signature_dialog.js,34,Adopt Your Signature,,openerp-web
web,code,addons/web/static/src/js/views/signature_dialog.js,40,Adopt and Sign,,openerp-web
web,code,addons/web/static/src/js/views/signature_dialog.js,43,Cancel,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,113,Close,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,113,Discard,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,127,Save & Close,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,127,Save,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,136,Save & New,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,150,Create ,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,150,Open: ,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,286,Remove,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,381,No records found!,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,438,Cancel,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,444,Create,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,451,Select,,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_controller.js,93,"The record has been modified, your changes will be discarded. Do you want to proceed?",,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_controller.js,96,Warning,,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_controller.js,321,You need to save this new record before editing the translation. Do you want to proceed?,,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_controller.js,323,Warning,,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_controller.js,345,Are you sure you want to delete these records?,,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_controller.js,346,Are you sure you want to delete this record?,,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_controller.js,554,Invalid fields:,,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_model.js,699,New,,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_renderer.js,438,Values set here are company-specific.,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,257,Are you sure you want to delete this record ?,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,318,Create: %s,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,335,Create,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,398,Open: ,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,455,Week,,openerp-web
